ID_Country,Country,Employee_Pay_ST,Track,Level_Cat,Level,Effective_Start_DT,Effective_Ending_DT,Termination_Reason,Birth_DT,Edad,Marital_CD,Marital_ST,Gender,SBR_AMT,SCR_AMT,Region,Office,Area,Division,Department_CD,Department,Billiability,Technology,Business_Unit,Std_Hrs_Week,Prime_Skills_CD,Prime_Skills,2020,2019,Months_Worked,Level_Cat,Proportional_Days,Days_Taken,Vacation_Ratio,Number_Unique_Projects,Number_Unique_Project_Type,Abscence_Projects,Administrative_Functions,Awaiting_Projects,Billable_Projects,Corporate_Funded_Projects,Cost_Centers,Indirect_Cost_Centers,Internal_Investment_Projects,Internal_Programs,Proposals,Proposals_General,Training_Programs,Increase_2018_2019,Increase_2019_2020,Bonus_2018,Bonus_2019,Course_Viewed,Logs_Course_Viewed,Logs_Global_Campus,Media_hora_curso,Estado,Total_number_received_Feedback,Performance_feedback_AVG,Performance_Level_CD,Performance_Level,Potential_Level_CD,Potential_Level,Track_Code,TotalNumberOfficeEmployees
1,ES,Active,DEVELO,2,Consultant,06/07/2017,1/29/2021,Still Active,25/01/1988,32,1,S,1,108.44,30.98,2,10,7,36,11,S64,100,3,54,40,15,PL SQL,1,0,43,2,228.7397,45,19.67301697,15,3,102.7,0,0,605.5,0,0,0,0,0,0,0,10.2,0,23,0,0,7,16,142,14,Activo,1,92,2,Medium,1,RISING TALENT,3,735
1,ES,Active,BUSMGT,6,Manager / Master,06/08/2017,1/29/2021,Still Active,07/03/1976,44,1,S,0,252.7,72.2,2,10,7,36,11,S64,0,3,54,40,13,Other,1,0,43,6,250.7397,53,21.13745849,30,7,96,529.2,0,26.6,3.4,0,0,0,0,2.4,42.85,9.15,100,23,100,91.6,8,14,170,16,Activo,3,51,3,No Employee info,0,No Employee info,1,735
1,ES,Active,CONSUL,2,Consultant,6/14/2017,1/29/2021,Still Active,16/02/1991,29,1,S,1,116.22,33.2,2,10,7,910,1,D72,100,3,27,40,16,PMO,1,0,43,2,165.3918,41,24.78962077,8,3,96,0,0,618.4,0,0,0,0,0,41.6,0,0,0,23,0,0,4,18,101,8,Activo,1,95,0,High,2,TOP TALENT,2,735
1,ES,Active,SYINCO,5,Sr. Consultant,6/19/2017,1/29/2021,Still Active,27/09/1983,37,1,S,0,162.12,46.32,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,43,5,226.088,40,17.69222604,9,5,106.9,0,0.8,608,0,0,0,0,0,72,0,1.1,0,23,0,0,4,15,153,8,Activo,0,91.78924766,0,High,2,TOP TALENT,8,735
1,ES,Active,BUSMGT,6,Associate Director,6/19/2017,1/29/2021,Still Active,23/07/1972,48,2,M,0,356.25,101.79,2,10,9,940,6,Other,0,3,27,40,23,VERTICAL MANAGER,1,0,43,6,204.088,49,24.00925091,8,4,85.6,19.2,0,0,0,0,0,0,0,0,430.4,0,100,23,123.5,117.6,1,1,9,2,Activo,1,85,2,Medium,1,RISING TALENT,1,735
1,ES,Active,DEVELO,2,Consultant,6/27/2017,1/29/2021,Still Active,15/11/1988,32,1,S,0,115.76,33.07,2,10,7,36,11,S64,100,3,54,40,10,MICROFOCUS QC/ALM,1,0,43,2,336.088,57,16.95984385,9,3,98.4,0,0,606.9,0,0,0,0,0,0,0,0.3,0,23,0,0,3,22,99,6,Activo,2,96.5,0,High,0,No Employee info,3,735
1,ES,Active,CONSUL,3,Experienced Consultant,07/07/2017,1/29/2021,Still Active,21/07/1987,33,1,S,1,144.63,41.32,2,10,7,28,4,H48,100,3,59,40,2,BUSINESS CONSULTANT (PMO + PROCESSES + CHANGE MGT + BUSINESS CASE),1,0,42,3,476.827,68,14.2609374,5,5,166.4,0,0,531.2,0,0,0,0,0,82.4,0,0,0,23,0,0,4,13,171,8,Activo,1,100,2,Medium,0,No Employee info,2,735
1,ES,Active,SYINCO,1,Analyst,07/10/2017,1/29/2021,Still Active,24/08/1991,29,1,S,1,101.2,28.91,2,10,7,33,9,S51,100,3,53,40,5,INFORMATICA POWERCENTER,1,0,42,1,292.088,44,15.06395333,6,2,93.6,0,0,606.4,0,0,0,0,0,0,0,0,0,23,0,0,1,2,51,2,Activo,0,91.78924766,0,High,0,No Employee info,8,735
1,ES,Active,SYINCO,3,Experienced Consultant,7/19/2017,1/29/2021,Still Active,04/03/1985,35,1,S,1,148.26,42.36,2,10,7,33,9,S51,100,3,53,40,13,Other,1,0,42,3,355.436,54,15.19260851,11,2,93.6,0,0,600.8,0,0,0,0,0,0,0,0,0,23,0,0,13,23,189,26,Activo,4,95.25,0,High,2,TOP TALENT,8,735
1,ES,Active,SYINCO,3,Experienced Consultant,7/31/2017,1/29/2021,Still Active,03/07/1981,39,2,M,0,155.49,44.42,2,10,7,39,17,T25,100,3,55,40,20,SAP,1,0,42,3,286.784,63,21.96775273,6,4,105.6,0,0,580.9,0,0,0,0,0,15.2,0,2.8,0,23,0,0,7,44,307,14,Activo,4,83.75,0,High,2,TOP TALENT,8,735
1,ES,Active,CONSUL,2,Consultant,08/01/2017,1/29/2021,Still Active,30/08/1983,37,1,S,0,112.04,32.01,2,10,7,910,1,D72,100,3,27,40,6,IT,1,0,41,2,182.088,60,32.95110057,10,4,99.2,0,0,589.7,0,0,0,0,0,16,0,0.9,0,23,0,0,3,15,153,6,Activo,0,91.78924766,2,Medium,0,No Employee info,2,735
1,ES,Active,DEVELO,1,Analyst,11/01/2017,1/29/2021,Still Active,11/12/1993,26,1,S,1,101.2,28.91,2,10,7,36,11,S64,100,3,54,40,7,JAVA,1,0,38,1,143.3918,40,27.89559794,7,4,97.2,0,0,562.8,0,0,0,0,4.8,0,0,16.8,0,23,0,0,3,13,110,6,Activo,2,86.5,2,Medium,0,No Employee info,3,735
1,ES,Active,SYINCO,5,Sr. Consultant,08/07/2017,1/29/2021,Still Active,29/03/1980,40,1,S,1,169.35,48.39,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,41,5,286.784,42,14.64516849,10,4,125.4,0,0,487.4,0,0,0,0,0,24.8,0,4.8,0,23,0,0,5,25,218,10,Activo,1,95,2,Medium,0,No Employee info,8,735
1,ES,Active,CONSUL,2,Consultant,08/07/2017,1/29/2021,Still Active,23/04/1981,39,1,S,1,126.56,36.16,2,10,7,28,4,H48,100,3,59,40,2,BUSINESS CONSULTANT (PMO + PROCESSES + CHANGE MGT + BUSINESS CASE),1,0,41,2,374.784,44,11.74009563,7,3,142.6,0,6.4,535.8,0,0,0,0,0,0,0,0,0,23,0,0,1,3,45,2,Activo,1,94,2,Medium,0,No Employee info,2,735
1,ES,Active,DEVELO,1,Analyst,8/16/2018,1/29/2021,Still Active,21/08/1989,31,1,S,1,93.97,26.85,2,10,7,36,11,S64,100,3,54,40,7,JAVA,1,0,29,1,396.784,45,11.34118311,16,5,84.8,0,0,561.6,0,0,0,0,16.8,21.6,0,16,0,23,0,0,6,29,184,12,Activo,0,91.78924766,2,Medium,0,No Employee info,3,735
1,ES,Active,DEVELO,5,Sr. Consultant,09/01/2017,1/29/2021,Still Active,15/08/1987,33,1,S,0,165.74,47.35,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,40,5,253.3918,44,17.36441353,9,4,92.8,0,0,577.3,0,0,0,0,0,13.6,0,0.3,0,23,0,0,3,11,136,6,Activo,8,89.13,2,Medium,0,No Employee info,3,735
1,ES,Active,SYINCO,2,Consultant,09/04/2017,1/29/2021,Still Active,02/02/1987,33,1,S,1,133.79,38.22,2,10,7,33,9,S51,100,3,53,40,13,Other,1,0,40,2,275.3918,41,14.88787974,14,6,99.2,0,5.6,561.6,0,0,0,0,0,17.2,0,2.4,0,23,0,0,2,6,53,4,Activo,1,91,0,High,2,TOP TALENT,8,735
1,ES,Active,DEVELO,1,Analyst,09/04/2017,1/29/2021,Still Active,30/04/1992,28,1,S,0,111.04,31.72,2,10,7,36,11,S64,100,3,54,40,7,JAVA,1,0,40,1,286.784,49,17.0860299,7,4,100,0,0,568.7,0,0,0,0,0,26.4,0,0.3,0,23,0,0,2,12,98,4,Activo,2,83.5,0,High,0,No Employee info,3,735
1,ES,Active,DEVELO,3,Experienced Consultant,9/13/2017,1/29/2021,Still Active,05/03/1989,31,1,S,1,137.4,39.26,2,10,7,940,0,303,100,3,27,40,7,JAVA,1,0,40,3,476.827,57,11.95402106,12,3,100.5,0,0,561.9,0,0,0,0,0,0,0,0,0,23,0,0,2,6,56,4,Activo,2,92,0,High,0,No Employee info,3,735
1,ES,Active,DEVELO,3,Experienced Consultant,9/27/2017,1/29/2021,Still Active,27/01/1986,34,1,S,0,148.26,42.36,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,40,3,226.088,49,21.67297689,8,4,106.4,0,0,551.2,0,0,0,0,0,15.2,0,0,0,23,0,0,2,27,143,4,Activo,9,89,0,High,2,TOP TALENT,3,735
1,ES,Active,BUSMGT,6,Manager / Master,9/28/2017,1/29/2021,Still Active,16/06/1978,42,2,M,0,252.7,72.2,2,10,7,36,11,S64,0,3,54,40,13,Other,1,0,40,6,212.0438,49,23.10843326,22,6,85.6,50.2,0,500.2,0,0,0,0,0.1,4,7.1,0,100,23,100,91.6,3,10,106,6,Activo,5,96.4,3,No Employee info,0,No Employee info,1,735
1,ES,Active,CONSUL,2,Consultant,9/28/2017,1/29/2021,Still Active,25/03/1981,39,1,S,1,113.14,32.33,2,10,7,28,4,H48,100,3,59,35,2,BUSINESS CONSULTANT (PMO + PROCESSES + CHANGE MGT + BUSINESS CASE),1,0,40,2,275.3918,54,19.60842698,7,4,200.6,0,12.1,429.3,0,0,0,0,0,0,0,0,0,23,0,0,2,4,80,4,Activo,0,91.78924766,2,Medium,0,No Employee info,2,735
1,ES,Active,DEVELO,3,Experienced Consultant,10/02/2017,1/29/2021,Still Active,22/05/1973,47,1,S,0,146.88,41.97,2,10,7,36,11,S64,100,3,54,40,0,.NET DEVELOPER,1,0,39,3,228.7397,57,24.91915483,8,5,104.6,0,0,545.7,0,0,0,0,0,40.6,0,2.5,0,37,0,0,10,18.35995877,491,20,Activo,0,91.78924766,2,Medium,0,No Employee info,3,735
1,ES,Active,DEVELO,3,Experienced Consultant,10/04/2017,1/29/2021,Still Active,25/08/1987,33,1,S,0,148.26,42.36,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,39,3,314.088,57,18.14778024,8,4,91.2,0,0,557.6,0,0,0,0,0,11.2,0,0,0,23,0,0,4,17,142,8,Activo,8,88.38,0,High,2,TOP TALENT,3,735
1,ES,Active,DEVELO,2,Consultant,10/09/2017,1/29/2021,Still Active,11/05/1989,31,1,S,0,115.67,33.05,2,10,7,36,11,S64,100,3,54,40,7,JAVA,1,0,39,2,440.784,53,12.02402991,12,4,94.5,0,0,535.3,0,0,0,0,0,7.6,0,17.6,0,23,0,0,3,17,116,6,Activo,2,94.5,0,High,2,TOP TALENT,3,735
1,ES,Active,CONSUL,2,Consultant,10/17/2017,1/29/2021,Still Active,10/01/1990,30,1,S,0,116.22,33.2,2,10,7,28,4,H48,100,3,59,40,2,BUSINESS CONSULTANT (PMO + PROCESSES + CHANGE MGT + BUSINESS CASE),1,0,39,2,250.7397,42,16.7504388,15,6,90.4,0.2,0.8,553.2,0,0,0,0,0,36,0,0.2,0,23,0,0,5,10,122,10,Activo,4,93.75,2,Medium,0,No Employee info,2,735
1,ES,Active,DEVELO,5,Sr. Consultant,10/18/2017,1/29/2021,Still Active,06/10/1986,34,1,S,0,169.35,48.39,2,10,7,36,11,S64,100,3,54,40,7,JAVA,1,0,39,5,289.436,43,14.8564795,14,7,78.4,0.8,3.2,536.4,0,0,0,0,0,47.2,1.6,11.6,0,23,0,0,1,1,30,2,Activo,1,91,2,Medium,1,RISING TALENT,3,735
1,ES,Active,DEVELO,3,Experienced Consultant,10/23/2017,1/29/2021,Still Active,02/12/1969,50,2,M,0,141.02,40.29,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,39,3,206.7397,44,21.28280151,9,4,90.4,0,0,548.8,0,0,0,0,0,15.2,0,0,0,23,0,0,3,4,85,6,Activo,6,88.5,0,High,2,TOP TALENT,3,735
1,ES,Active,CONSUL,2,Consultant,10/30/2017,1/29/2021,Still Active,18/08/1986,34,1,S,0,122.94,35.13,2,10,7,36,11,S64,100,3,54,40,22,USER EXPERIENCE DESIGNER (UX),1,0,39,2,192.6959,42,21.79600085,8,3,86.4,0,0,546.4,0,0,0,0,0,0,0,1.6,0,23,0,0,4,15,112,8,Activo,0,91.78924766,2,Medium,0,No Employee info,2,735
1,ES,Active,SYINCO,4,Project / Technical Lead,11/02/2017,1/29/2021,Still Active,14/05/1991,29,1,S,0,183.27,52.36,2,10,7,41,19,T57,0,3,62,40,9,LINES OF SERVICES MANAGER,1,0,38,4,206.7397,46,22.25020158,7,3,77.6,156,0,395.2,0,0,0,0,0,0,0,0,0,23,0,0,3,5,80,6,Activo,3,96.33,3,No Employee info,0,No Employee info,8,735
1,ES,Active,DEVELO,3,Experienced Consultant,11/02/2017,1/29/2021,Still Active,05/11/1984,36,1,S,0,148.74,42.5,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,38,3,126.6959,38,29.99307791,7,3,123.9,0,0,510.5,0,0,0,0,0,26.4,0,0,0,23,0,0,7,28,161,14,Activo,1,85,0,High,2,TOP TALENT,3,735
1,ES,Active,SYINCO,1,Analyst,11/06/2017,1/29/2021,Still Active,24/03/1994,26,1,S,0,83.12,23.75,2,10,7,41,19,T57,100,3,62,40,11,MICROSOFT DYNAMICS 365,1,0,38,1,234.0438,53,22.64533391,8,5,122.4,0.8,8,496,0,0,0,0,0,0,0,0,0,23,0,0,1,4,45,2,Activo,2,100,0,High,2,TOP TALENT,8,735
1,ES,Active,DEVELO,3,Experienced Consultant,11/07/2017,1/29/2021,Still Active,21/05/1987,33,1,S,0,141.02,40.29,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,38,3,396.784,35,8.820920198,7,3,76.8,0,0,552,0,0,0,0,0,26.4,0,0,0,23,0,0,3,11,126,6,Activo,0,91.78924766,0,High,2,TOP TALENT,3,735
1,ES,Active,DEVELO,2,Consultant,11/08/2017,1/29/2021,Still Active,03/08/1988,32,1,S,1,119.64,34.18,2,10,7,36,11,S64,100,3,54,40,0,.NET DEVELOPER,1,0,38,2,250.7397,41,16.35161883,7,4,85.6,0,0,543.7,0,0,0,0,0,4,0,0.3,0,23,0,0,4,15,123,8,Activo,1,97,0,High,2,TOP TALENT,3,735
1,ES,Active,CONSUL,1,Analyst,11/13/2017,1/29/2021,Still Active,24/07/1988,32,1,S,0,108.44,30.98,2,10,7,28,4,H48,100,3,59,40,2,BUSINESS CONSULTANT (PMO + PROCESSES + CHANGE MGT + BUSINESS CASE),1,0,38,1,245.436,37,15.07521309,11,5,100,0,32.8,496.9,0,0,0,0,0,13.6,0,1.5,0,23,0,0,14,45,344,28,Activo,9,88.33,2,Medium,1,RISING TALENT,2,735
1,ES,Active,SYINCO,3,Experienced Consultant,11/13/2017,1/29/2021,Still Active,09/07/1993,27,1,S,0,141.02,40.29,2,10,7,41,19,T57,100,3,62,40,11,MICROSOFT DYNAMICS 365,1,0,38,3,272.7397,61,22.36564754,9,4,89.6,0,4,536.8,0,0,0,0,0,0,0,0,0,23,0,0,3,10,67,6,Activo,5,97.4,0,High,2,TOP TALENT,8,735
1,ES,Active,SYINCO,5,Sr. Consultant,11/16/2017,1/29/2021,Still Active,03/12/1978,41,1,S,0,162.12,46.32,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,38,5,204.088,39,19.10940379,8,4,109.6,0,0,518.9,0,0,0,0,0,66.9,0,0.3,0,23,0,0,3,13,110,6,Activo,0,91.78924766,2,Medium,0,No Employee info,8,735
1,ES,Active,SYINCO,5,Sr. Consultant,11/16/2017,1/29/2021,Still Active,18/08/1976,44,1,S,0,165.74,47.35,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,38,5,258.6959,53,20.48737533,9,3,88,0,0,534.4,0,0,0,0,0,27.2,0,0,0,23,0,0,4,29,167,8,Activo,0,91.78924766,1,Low,0,No Employee info,8,735
1,ES,Active,DEVELO,3,Experienced Consultant,11/21/2017,1/29/2021,Still Active,19/12/1976,43,1,S,0,141.02,40.29,2,10,7,36,11,S64,100,3,54,40,7,JAVA,1,0,38,3,148.6959,38,25.55551296,7,4,86.4,0,0,602.4,0,0,0,0,0,13.6,0,12,0,23,0,0,3,22,104,6,Activo,0,91.78924766,2,Medium,1,RISING TALENT,3,735
1,ES,Active,DEVELO,1,Analyst,5/22/2018,1/29/2021,Still Active,27/12/1992,27,1,S,1,100.64,28.75,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,32,1,234.0438,43,18.3726294,8,3,86.9,0,0,528.3,0,0,0,0,8,0,0,0,0,23,0,0,2,3,81,4,Activo,1,87,1,Low,0,No Employee info,3,735
1,ES,Active,DEVELO,2,Consultant,11/27/2017,1/29/2021,Still Active,03/07/1985,35,1,S,1,123.5,35.28,2,10,7,37,15,S76,100,3,54,40,10,MICROFOCUS QC/ALM,1,0,38,2,338.7397,47,13.87496063,6,4,122.1,0,0,493.7,0,0,0,0,0,47,0,6.6,0,23,0,0,2,13,86,4,Activo,0,91.78924766,0,High,2,TOP TALENT,3,735
1,ES,Active,DEVELO,2,Consultant,11/30/2017,1/29/2021,Still Active,21/08/1976,44,1,S,0,122.94,35.13,2,10,7,36,11,S64,100,3,54,40,14,PHP,1,0,38,2,146.0438,57,39.02938707,12,3,78.4,0,0,540,0,0,0,0,0,6.4,0,0,0,23,0,0,3,12,80,6,Activo,2,97.5,2,Medium,0,No Employee info,3,735
1,ES,Active,DEVELO,2,Consultant,12/01/2017,1/29/2021,Still Active,07/03/1990,30,1,S,0,119.33,34.09,2,10,7,36,11,S64,100,3,54,40,7,JAVA,1,0,37,2,250.7397,63,25.1256582,11,5,105.9,0,0.8,508.1,0,0,0,0,0,23.7,0,0.5,0,23,0,0,1,2,39,2,Activo,5,90,2,Medium,0,No Employee info,3,735
1,ES,Active,CONSUL,2,Consultant,12/11/2017,1/29/2021,Still Active,06/05/1989,31,1,S,1,115.67,33.05,2,10,7,28,4,H48,100,3,59,40,2,BUSINESS CONSULTANT (PMO + PROCESSES + CHANGE MGT + BUSINESS CASE),1,0,37,2,336.088,62,18.44754945,13,6,80.8,0,23.4,437.4,69.4,0,0,0,0,8,0,0.2,0,23,0,0,3,7,99,6,Activo,4,95,2,Medium,0,No Employee info,2,735
1,ES,Active,DEVELO,3,Experienced Consultant,12/12/2017,1/29/2021,Still Active,08/10/1990,30,1,S,0,137.4,39.26,2,10,7,36,11,S64,100,3,54,40,14,PHP,1,0,37,3,236.6959,37,15.63187195,14,3,143.2,0,0,475,0,0,0,0,0,0,0,0.2,0,23,0,0,15,18.35995877,359,30,Activo,0,91.78924766,2,Medium,1,RISING TALENT,3,735
1,ES,Active,SYINCO,1,Analyst,12/13/2017,1/29/2021,Still Active,07/03/1993,27,1,S,1,97.58,27.88,2,10,7,863,9,S51,100,3,53,40,13,Other,1,0,37,1,350.132,59,16.8507877,11,5,102.4,0,8,497.6,0,0,0,0,0,6.4,0,4,0,23,0,0,5,17,123,10,Activo,1,100,2,Medium,0,No Employee info,8,735
1,ES,Active,DEVELO,1,Analyst,12/14/2017,1/29/2021,Still Active,24/05/1992,28,1,S,0,124.95,35.7,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,37,1,187.3918,44,23.48021632,13,5,92,0.8,0,508.4,0,0,0,0,0,66,3.6,0,0,38,0,0,0,0,0,0,Activo,2,87.5,0,High,2,TOP TALENT,3,735
1,ES,Active,CONSUL,2,Consultant,01/03/2018,1/29/2021,Still Active,28/09/1992,28,1,S,1,112.04,32.01,15,10,7,28,4,H48,100,3,59,40,2,BUSINESS CONSULTANT (PMO + PROCESSES + CHANGE MGT + BUSINESS CASE),1,0,36,2,386.175,58,15.01909756,6,3,76.8,0,0,521.4,0,0,0,0,0,0,0,0.2,0,23,0,0,2,3,50,4,Activo,6,97.67,0,High,0,No Employee info,2,735
1,ES,Active,CONSUL,1,Analyst,01/02/2018,1/29/2021,Still Active,29/05/1987,33,1,S,1,104.81,29.95,2,10,7,28,4,H48,100,3,59,40,2,BUSINESS CONSULTANT (PMO + PROCESSES + CHANGE MGT + BUSINESS CASE),1,0,36,1,386.175,50,12.9474979,6,2,95.2,0,0,505.6,0,0,0,0,0,0,0,0,0,23,0,0,14,29,224,28,Activo,1,96,2,Medium,0,No Employee info,2,735
1,ES,Active,CONSUL,2,Consultant,01/04/2018,1/29/2021,Still Active,27/03/1992,28,1,S,0,113.05,32.3,15,10,7,28,4,H48,100,3,59,40,2,BUSINESS CONSULTANT (PMO + PROCESSES + CHANGE MGT + BUSINESS CASE),1,0,36,2,330.784,53,16.02254039,7,3,91.2,0,14.4,492,0,0,0,0,0,0,0,0,0,23,0,0,4,13,84,8,Activo,10,92.9,2,Medium,0,No Employee info,2,735
1,ES,Active,CONSUL,1,Analyst,01/04/2018,1/29/2021,Still Active,22/06/1995,25,1,S,1,92.18,26.34,2,10,7,28,4,H48,100,3,59,40,2,BUSINESS CONSULTANT (PMO + PROCESSES + CHANGE MGT + BUSINESS CASE),1,0,36,1,374.784,55,14.67511954,12,6,82.4,0,0,514.8,0,0,0,0,0,60.8,0,0.4,0,23,0,0,4,10,91,8,Activo,2,100,2,Medium,0,No Employee info,2,735
1,ES,Active,DEVELO,2,Consultant,01/08/2018,1/29/2021,Still Active,23/03/1983,37,1,S,0,146.46,41.85,2,10,7,940,6,Other,100,3,27,40,7,JAVA,1,0,36,2,250.7397,37,14.75633894,8,4,117.3,0,4,469.8,0,0,0,0,0,0,0,0.9,0,23,0,0,6,24,217,12,Activo,0,91.78924766,2,Medium,0,No Employee info,3,735
1,ES,Active,DEVELO,1,Analyst,01/08/2018,1/29/2021,Still Active,12/06/1983,37,1,S,0,128.74,36.78,2,10,7,36,11,S64,100,3,54,40,7,JAVA,1,0,36,1,209.3918,43,20.53566568,14,6,77.6,0.4,4,509.7,0,0,0,0,0,4,0,4.3,0,47,0,0,6,39,257,12,Activo,0,91.78924766,0,High,0,No Employee info,3,735
1,ES,Active,DEVELO,2,Consultant,01/09/2018,1/29/2021,Still Active,05/10/1987,33,1,S,1,130.17,37.19,2,10,7,36,11,S64,100,3,54,40,15,PL SQL,1,0,36,2,242.784,62,25.53710294,7,4,80.9,0,0,508.3,0,0,0,0,0,0,0,0.4,0,23,0,0,6,42,240,12,Activo,0,91.78924766,0,High,0,No Employee info,3,735
1,ES,Active,CONSUL,3,Experienced Consultant,01/09/2018,1/29/2021,Still Active,13/09/1984,36,1,S,1,137.4,39.26,2,10,7,36,11,S64,100,3,54,40,22,USER EXPERIENCE DESIGNER (UX),1,0,36,3,209.3918,49,23.4011074,8,4,236,1.6,0,384.6,0,0,0,0,0,59.2,0,0,0,23,0,0,2,10,99,4,Activo,4,89.75,0,High,0,No Employee info,2,735
1,ES,Active,CONSUL,2,Consultant,01/10/2018,1/29/2021,Still Active,22/04/1975,45,1,S,0,122.94,35.13,2,10,7,36,11,S64,100,3,54,40,22,USER EXPERIENCE DESIGNER (UX),1,0,36,2,190.0438,54,28.41450234,20,7,107.2,1,17.9,459.5,0,0,0,0,0,65.9,2.7,0.5,0,23,0,0,5,29,168,10,Activo,1,75,2,Medium,1,RISING TALENT,2,735
1,ES,Active,DEVELO,2,Consultant,1/18/2018,1/29/2021,Still Active,16/05/1989,31,1,S,0,122.94,35.13,2,10,7,36,11,S64,100,3,54,40,7,JAVA,1,0,36,2,280.6959,31,11.04398034,7,4,76,0,0,513.3,0,0,0,0,0,0,0,0.3,0,23,0,0,7,18.35995877,236,14,Activo,0,91.78924766,0,High,0,No Employee info,3,735
1,ES,Active,SYINCO,3,Experienced Consultant,1/22/2018,1/29/2021,Still Active,02/06/1987,33,2,M,0,133.79,38.22,15,10,7,39,17,T25,100,3,55,40,20,SAP,1,0,36,3,82.6959,32,38.69599339,8,4,128.8,1.6,0,459.2,0,0,0,0,0,0,0,0,0,23,0,0,5,12,101,10,Activo,6,100,0,High,0,No Employee info,8,735
1,ES,Active,DEVELO,3,Experienced Consultant,1/23/2018,1/29/2021,Still Active,03/11/1987,33,1,S,0,130.17,37.19,2,10,7,36,11,S64,100,3,54,40,13,Other,1,0,36,3,314.088,47,14.96395915,8,3,78.6,0,0,507,0,0,0,0,0,0,0,2,0,23,0,0,3,5,55,6,Activo,2,74.5,2,Medium,0,No Employee info,3,735
1,ES,Active,BUSMGT,6,Manager / Master,1/24/2018,1/29/2021,Still Active,27/09/1984,36,1,S,0,252.7,72.2,2,10,7,36,11,S64,0,3,54,40,13,Other,1,0,36,6,206.7397,42,20.31540144,43,7,78.4,389.575,0,43.3,12.175,0,0,0,0,0,69.05,0.3,93.61,23,93.61,91.6,5,44,296,10,Activo,3,98.33,3,No Employee info,0,No Employee info,1,735
1,ES,Active,DEVELO,2,Consultant,2/13/2018,1/29/2021,Still Active,01/02/1988,32,1,S,1,119.33,34.09,2,10,7,36,11,S64,100,3,54,40,7,JAVA,1,0,35,2,231.3918,39,16.85452985,5,2,76.8,0,0,499.2,0,0,0,0,0,0,0,0,0,23,0,0,7,30,242,14,Activo,0,91.78924766,0,High,0,No Employee info,3,735
1,ES,Active,DEVELO,5,Sr. Consultant,2/22/2018,1/29/2021,Still Active,05/05/1978,42,2,M,0,172.97,49.42,2,10,7,940,0,303,100,3,27,40,4,FUNCTIONAL ANALYST,1,0,35,5,256.0438,43,16.79400165,9,3,101.6,0,0,469.6,0,0,0,0,0,0,0,1.6,0,23,0,0,2,9,98,4,Activo,5,93.6,3,No Employee info,0,No Employee info,3,735
1,ES,Active,DEVELO,2,Consultant,03/05/2018,1/29/2021,Still Active,24/08/1988,32,1,S,0,115.67,33.05,2,10,7,36,11,S64,100,3,54,40,1,ANGULAR,1,0,34,2,226.088,51,22.5575882,14,4,78.4,0,0,485.3,0,0,0,0,0,32,0,0.3,0,23,0,0,5,18.35995877,344,10,Activo,1,85,0,High,2,TOP TALENT,3,735
1,ES,Active,DEVELO,1,Analyst,03/06/2018,1/29/2021,Still Active,24/04/1969,51,1,S,1,97.58,27.88,2,10,7,940,6,Other,100,3,27,40,21,TELCO,1,0,34,1,204.088,50,24.49923562,6,3,77.4,0,0,548.53,0,0,0,0,0,0,0,0.2,0,23,0,0,1,1,42,2,Activo,0,91.78924766,2,Medium,0,No Employee info,3,735
1,ES,Active,DEVELO,2,Consultant,03/07/2018,1/29/2021,Still Active,10/10/1994,26,1,S,0,122.9,35.11,2,10,7,36,11,S64,100,3,54,40,1,ANGULAR,1,0,34,2,526.132,63,11.97418138,13,4,80.8,0,0,485.3,0,0,0,0,0,0,0,0.3,0,23,0,0,3,7,107,6,Activo,0,91.78924766,0,High,2,TOP TALENT,3,735
1,ES,Active,SYINCO,3,Experienced Consultant,03/08/2018,1/29/2021,Still Active,14/07/1970,50,1,S,0,133.79,38.22,2,10,7,863,9,S51,100,3,53,40,13,Other,1,0,34,3,391.479,66,16.85914187,10,6,95.2,0,1.6,465.6,0,0,0,0,0,22.9,0,0,0,23,0,0,9,23,227,18,Activo,0,91.78924766,2,Medium,0,No Employee info,8,735
1,ES,Active,DEVELO,2,Consultant,3/19/2018,1/29/2021,Still Active,05/10/1980,40,1,S,0,101.3,28.94,2,10,7,36,11,S64,100,3,54,40,7,JAVA,1,0,34,2,41.3479,0,0,5,2,399.2,0,0,117.6,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,735
